date,symbol,eps,epsEstimated,time,revenue,revenueEstimated,updatedFromDate,fiscalDateEnding
2018-10-25,SYK,1.69,1.68,amc,3242000000.0,3222816568.0,2024-11-21,2018-09-30
2018-07-24,SYK,1.76,1.73,amc,3322000000.0,3265375000.0,2024-11-21,2018-06-30
2018-04-26,SYK,1.68,1.6,amc,3241000000.0,3086666666.0,2024-11-21,2018-03-31
2018-01-30,SYK,1.96,1.95,amc,3471000000.0,3453290816.0,2024-11-21,2017-12-31
2017-10-26,SYK,1.52,1.5,amc,3006000000.0,2966447368.0,2024-11-21,2017-09-30
2017-07-27,SYK,1.53,1.51,amc,3012000000.0,2972627450.0,2024-11-21,2017-06-30
2017-04-25,SYK,1.48,1.43,amc,2955000000.0,2855168918.0,2024-11-21,2017-03-31
2017-01-24,SYK,1.78,1.76,amc,3157000000.0,3121528089.0,2024-11-21,2016-12-31
2016-10-27,SYK,1.39,1.37,amc,2833000000.0,2792237410.0,2024-11-21,2016-09-30
2016-07-21,SYK,1.39,1.36,amc,2840000000.0,2799136690.0,2024-11-21,2016-06-30
2016-04-20,SYK,1.24,1.2,amc,2495000000.0,2414516129.0,2024-11-21,2016-03-31
2016-01-26,SYK,1.56,1.55,amc,2715000000.0,2697596153.0,2024-11-21,2015-12-31
2015-10-22,SYK,1.25,1.23,amc,2420000000.0,2381280000.0,2024-11-21,2015-09-30
2015-07-23,SYK,1.2,1.17,amc,2432000000.0,2371200000.0,2024-11-21,2015-06-30
2015-04-21,SYK,1.11,1.09,amc,2379000000.0,2314702702.0,2024-11-21,2015-03-31
2015-01-27,SYK,1.44,1.45,amc,2618000000.0,2636180555.0,2024-11-21,2014-12-31
2014-10-16,SYK,1.15,1.14,amc,2389000000.0,2368226086.0,2024-11-21,2014-09-30
2014-07-17,SYK,1.08,1.09,amc,2363000000.0,2363000000.0,2024-11-21,2014-06-30
2014-04-23,SYK,1.06,1.08,amc,2305000000.0,2348490566.0,2024-11-21,2014-03-31
2014-01-22,SYK,1.23,1.22,amc,2468000000.0,2447934959.0,2024-11-21,2013-12-31
2013-10-17,SYK,0.98,0.99,amc,2151000000.0,2172948979.0,2024-11-21,2013-09-30
2013-07-18,SYK,1.0,1.03,amc,2212000000.0,2278360000.0,2024-11-21,2013-06-30
2025-10-21,T,,,bmo,,,2024-12-09,2025-09-30
2025-07-22,T,,,bmo,,,2024-12-09,2025-06-30
2025-04-22,T,,,bmo,,,2024-12-09,2025-03-30
2025-01-22,T,,0.49,bmo,,32095400000.0,2024-12-09,2024-12-30
2024-10-23,T,0.6,0.569,bmo,30213000000.0,30447227469.0,2024-12-09,2024-09-30
2024-07-24,T,0.57,0.57,bmo,29797000000.0,29983871239.0,2024-11-21,2024-06-30
2024-04-24,T,0.55,0.54,bmo,30028000000.0,30532612608.0,2024-11-21,2024-03-31
2024-01-24,T,0.54,0.55,bmo,32022000000.0,31475100000.0,2024-11-21,2023-12-31
2023-10-19,T,0.64,0.63,bmo,30350000000.0,30188300000.0,2024-11-21,2023-09-30
2023-07-26,T,0.63,0.6,bmo,29917000000.0,27061500000.0,2024-11-21,2023-06-30
2023-04-20,T,0.6,0.59,bmo,30139000000.0,30287000000.0,2024-11-21,2023-03-31
2023-01-25,T,0.61,0.59,bmo,31343000000.0,31419839134.0,2024-11-21,2022-12-31
2022-10-20,T,0.68,0.61,bmo,30043000000.0,29847738900.0,2024-11-21,2022-09-30
2022-07-21,T,0.65,0.61,bmo,29643000000.0,29519509647.0,2024-11-21,2022-06-30
2022-04-21,T,0.77,0.75,bmo,29712000000.0,38242373225.0,2024-11-21,2022-03-31
2022-01-26,T,0.78,0.76,bmo,40958000000.0,38294100000.0,2024-11-21,2021-12-31
2021-10-21,T,0.87,0.78,bmo,31326000000.0,42601200000.0,2024-11-21,2021-09-30
2021-07-22,T,0.89,0.78,bmo,35740000000.0,43166400000.0,2024-11-21,2021-06-30
2021-04-22,T,0.86,0.78,bmo,43939000000.0,39432435897.0,2024-11-21,2021-03-31
2021-01-27,T,0.75,0.73,bmo,45691000000.0,44439191780.0,2024-11-21,2020-12-31
2020-10-22,T,0.76,0.77,bmo,42340000000.0,42340000000.0,2024-11-21,2020-09-30
2020-07-23,T,0.83,0.78,bmo,40950000000.0,38976506024.0,2024-11-21,2020-06-30
2020-04-22,T,0.84,0.84,bmo,42779000000.0,43288273809.0,2024-11-21,2020-03-31
2020-01-29,T,0.89,0.88,bmo,46821000000.0,45768842696.0,2024-11-21,2019-12-31
2019-10-28,T,0.94,0.93,bmo,44588000000.0,44113659574.0,2024-11-21,2019-09-30
2019-07-24,T,0.89,0.89,bmo,44957000000.0,44957000000.0,2024-11-21,2019-06-30
2019-04-24,T,0.86,0.85,bmo,44827000000.0,44827000000.0,2024-11-21,2019-03-31
2019-01-30,T,0.86,0.85,bmo,47993000000.0,47993000000.0,2024-11-21,2018-12-31
2018-10-24,T,0.9,0.93,bmo,45739000000.0,47771844444.0,2024-11-21,2018-09-30
2018-07-24,T,0.91,0.85,amc,38986000000.0,36415494505.0,2024-11-21,2018-06-30
2018-04-25,T,0.85,0.87,amc,38038000000.0,38933011764.0,2024-11-21,2018-03-31
2018-01-31,T,0.78,0.65,amc,41676000000.0,34730000000.0,2024-11-21,2017-12-31
2017-10-24,T,0.74,0.75,amc,39668000000.0,40204054054.0,2024-11-21,2017-09-30
2017-07-25,T,0.79,0.73,amc,39837000000.0,36811405063.0,2024-11-21,2017-06-30
2017-04-25,T,0.74,0.74,amc,39365000000.0,39365000000.0,2024-11-21,2017-03-31
2017-01-25,T,0.66,0.66,amc,41841000000.0,41841000000.0,2024-11-21,2016-12-31
2016-10-22,T,0.74,0.74,amc,40890000000.0,40890000000.0,2024-11-21,2016-09-30
2016-07-21,T,0.72,0.72,amc,40520000000.0,40520000000.0,2024-11-21,2016-06-30
2016-04-26,T,0.72,0.69,amc,40535000000.0,38846041666.0,2024-11-21,2016-03-31
2016-01-26,T,0.63,0.63,amc,42119000000.0,42119000000.0,2024-11-21,2015-12-31
2015-10-22,T,0.74,0.68,amc,39091000000.0,36449716216.0,2024-11-21,2015-07-28
2015-07-23,T,0.69,0.63,amc,33015000000.0,30144130434.0,2024-11-21,2015-06-30
2015-04-22,T,0.63,0.62,amc,32576000000.0,32058920634.0,2024-11-21,2015-03-31
2015-01-27,T,0.55,0.55,amc,34439000000.0,33812836363.0,2024-11-21,2014-12-31
2014-10-22,T,0.63,0.64,amc,32957000000.0,33480126984.0,2024-11-21,2014-09-30
2014-07-23,T,0.62,0.63,amc,32575000000.0,33100403225.0,2024-11-21,2014-06-30
2014-04-22,T,0.71,0.7,amc,32476000000.0,32018591549.0,2024-11-21,2014-03-31
2014-01-28,T,0.53,0.5,amc,33163000000.0,31285849056.0,2024-11-21,2013-12-31
2013-10-23,T,0.66,0.65,amc,32158000000.0,31670757575.0,2024-11-21,2013-09-30
2013-07-23,T,0.67,0.68,amc,32075000000.0,32553731343.0,2024-11-21,2013-06-30
2025-10-21,TBB,,,bmo,,,2024-12-09,2025-09-30
2025-07-22,TBB,,,bmo,,,2024-12-09,2025-06-30
2025-04-22,TBB,,,bmo,,,2024-12-09,2025-03-30
2025-01-22,TBB,,,bmo,,,2024-12-09,2024-12-30
2024-10-23,TBB,-0.02414,,bmo,30213000000.0,,2024-12-09,2024-09-30
2024-07-24,TBB,0.4997,,bmo,29797000000.0,,2024-11-01,2024-06-30
2024-04-24,TBB,0.4789,,bmo,30028000000.0,,2024-11-01,2024-03-31
2023-12-30,TBB,0.3043,,bmo,32022000000.0,,2024-11-01,2023-12-31
2023-09-29,TBB,0.4864,,bmo,30350000000.0,,2024-11-01,2023-09-30
2023-06-29,TBB,0.625,,bmo,29917000000.0,,2024-11-01,2023-06-30
2023-03-30,TBB,0.566,,bmo,30139000000.0,,2024-11-01,2023-03-31
2022-12-30,TBB,-3.2304,,bmo,31343000000.0,,2024-11-01,2022-12-31
2022-09-29,TBB,0.788,,bmo,30043000000.0,,2024-11-01,2022-09-30
2022-06-29,TBB,0.546,,bmo,29643000000.0,,2024-11-01,2022-06-30
2022-03-30,TBB,0.783,,bmo,38105000000.0,,2024-11-01,2022-03-31
2021-12-30,TBB,0.821,,bmo,40958000000.0,,2024-11-01,2021-12-31
2021-09-29,TBB,0.964,,bmo,39922000000.0,,2024-11-01,2021-09-30
2021-06-29,TBB,0.2557,,bmo,44045000000.0,,2024-11-01,2021-06-30
2021-03-30,TBB,1.23,,bmo,43939000000.0,,2024-11-01,2021-03-31
2020-12-30,TBB,-2.26116,,bmo,45691000000.0,,2024-11-01,2020-12-31
2020-09-29,TBB,0.4586,,bmo,42340000000.0,,2024-11-01,2020-09-30
2020-06-29,TBB,0.2086,,bmo,40950000000.0,,2024-11-01,2020-06-30
2020-03-30,TBB,0.751,,bmo,42779000000.0,,2024-11-01,2020-03-31
2019-12-30,TBB,0.3899,,bmo,46821000000.0,,2024-11-01,2019-12-31
2019-09-29,TBB,0.603,,bmo,44588000000.0,,2024-11-01,2019-09-30
2019-06-29,TBB,0.605,,bmo,44957000000.0,,2024-11-01,2019-06-30
2019-03-30,TBB,0.667,,bmo,44827000000.0,,2024-11-01,2019-03-31
2018-12-30,TBB,0.791,,bmo,47993000000.0,,2024-11-01,2018-12-31
2018-09-29,TBB,0.768,,bmo,45739000000.0,,2024-11-01,2018-09-30
2018-06-29,TBB,0.836,,bmo,38986000000.0,,2024-11-01,2018-06-30
2018-03-30,TBB,0.759,,bmo,38038000000.0,,2024-11-01,2018-03-31
2017-12-30,TBB,3.1,,bmo,41676000000.0,,2024-11-01,2017-12-31
2017-09-29,TBB,0.4933,,bmo,39668000000.0,,2024-11-01,2017-09-30
2017-06-29,TBB,0.638,,bmo,39837000000.0,,2024-11-01,2017-06-30
2017-03-30,TBB,0.565,,bmo,39365000000.0,,2024-11-01,2017-03-31
2016-12-30,TBB,0.3969,,bmo,41841000000.0,,2024-11-01,2016-12-31
2016-09-29,TBB,0.542,,bmo,40890000000.0,,2024-11-01,2016-09-30
2016-06-29,TBB,0.555,,bmo,40520000000.0,,2024-11-01,2016-06-30
2016-03-30,TBB,0.619,,bmo,40535000000.0,,2024-11-01,2016-03-31
2015-12-30,TBB,0.652,,bmo,42119000000.0,,2024-11-01,2015-12-31
2015-10-27,TBB,0.4876,,bmo,39091000000.0,,2024-11-01,2015-10-28
2015-06-29,TBB,0.4958,,bmo,33015000000.0,,2024-11-01,2015-06-30
2015-03-30,TBB,0.521,,bmo,32576000000.0,,2024-11-01,2015-03-31
2014-12-30,TBB,-0.64774,,bmo,34439000000.0,,2024-11-01,2014-12-31
2014-09-29,TBB,0.4889,,bmo,32957000000.0,,2024-11-01,2014-09-30
2014-06-29,TBB,0.578,,bmo,32575000000.0,,2024-11-01,2014-06-30
2014-03-30,TBB,0.595,,bmo,32476000000.0,,2024-11-01,2014-03-31
2013-12-30,TBB,1.13,,bmo,33163000000.0,,2024-11-01,2013-12-31
2013-09-29,TBB,0.621,,bmo,32158000000.0,,2024-11-01,2013-09-30
2013-06-29,TBB,0.622,,bmo,32075000000.0,,2024-11-01,2013-06-30
2023-12-30,TBC,0.3043,,bmo,32022000000.0,,2024-03-13,2023-12-31
2023-09-29,TBC,0.4793,,bmo,30350000000.0,,2023-12-28,2023-09-30
2023-06-29,TBC,0.572,,bmo,29917000000.0,,2023-09-29,2023-06-30
2023-03-30,TBC,0.596,,bmo,30139000000.0,,2023-06-30,2023-03-31
2022-12-30,TBC,-0.89891,,bmo,120741000000.0,,2023-05-17,2022-12-31
2025-08-20,TD,,,bmo,,,2024-12-09,2025-07-31
2025-05-21,TD,,,bmo,,,2024-12-09,2025-04-30
2025-03-06,TD,,1.35,bmo,,,2024-12-09,2025-01-31
2024-12-05,TD,1.26,1.32,bmo,40190328550.0,13011559160.0,2024-12-09,2024-10-31
2024-08-22,TD,1.48,1.5,bmo,10961350820.0,9279407662.0,2024-11-12,2024-07-31
2024-05-23,TD,1.5,1.35,bmo,10734175500.0,9096570000.0,2024-11-12,2024-04-30
2024-02-29,TD,1.47,1.42,bmo,10842660900.0,8983660000.0,2024-11-12,2024-01-31
2023-11-30,TD,1.35,1.37,bmo,10722919973.0,9174230000.0,2024-11-12,2023-10-31
2023-08-24,TD,1.48,1.52,bmo,9563317120.0,9202740000.0,2024-11-12,2023-07-31
2023-05-25,TD,1.43,1.52,bmo,9141322350.0,9241730000.0,2024-11-12,2023-04-30
2023-03-02,TD,1.64,1.61,bmo,9743926233.0,9002074740.0,2024-11-12,2023-01-31
2022-12-01,TD,1.64,1.5,bmo,8772606586.0,8305962762.0,2024-11-12,2022-10-31
2022-08-25,TD,1.62,1.56,bmo,8963559376.0,8495474368.0,2024-11-12,2022-07-31
2022-05-26,TD,2.02,1.92,bmo,8699098100.0,7983372712.0,2024-11-12,2022-04-30
2022-03-03,TD,1.64,1.59,bmo,8796363520.0,8231788042.0,2024-11-12,2022-01-31
2021-12-02,TD,2.09,1.98,bmo,8753658246.0,6568691052.0,2024-11-12,2021-10-31
2021-08-26,TD,1.96,1.92,bmo,8479696235.0,7600615450.4,2024-11-12,2021-07-31
2021-05-27,TD,2.04,1.77,bmo,8219430266.0,7098551073.0,2024-11-12,2021-04-30
2021-02-25,TD,1.42,1.17,bmo,8367580430.0,6551352137.0,2024-11-12,2021-01-31
2020-12-03,TD,1.21,0.94,bmo,8843696250.0,6759670452.0,2024-11-12,2020-10-31
2020-08-27,TD,0.91,0.76,bmo,8233089666.0,7736291602.0,2024-11-12,2020-07-31
2020-05-28,TD,0.63,0.59,bmo,7455423410.0,8166454871.0,2024-11-12,2020-04-30
2020-02-27,TD,1.26,1.26,bmo,8078583400.0,8037928847.0,2024-11-12,2020-01-31
2019-12-05,TD,1.2,1.31,bmo,7795347150.0,8449744599.0,2024-11-12,2019-10-31
2019-08-29,TD,1.34,1.34,bmo,7889501366.0,7973217865.0,2024-11-12,2019-07-31
2019-05-23,TD,1.31,1.25,bmo,7544058716.0,7335176328.0,2024-11-12,2019-04-30
2019-02-28,TD,1.18,1.31,bmo,7539944375.0,8225684087.0,2024-11-12,2019-01-31
2018-11-29,TD,1.25,1.23,bmo,7658190808.0,7589155852.0,2024-11-12,2018-10-31
2018-08-30,TD,1.28,1.23,bmo,7541535586.0,7481676225.0,2024-11-12,2018-07-31
2018-05-24,TD,1.27,1.17,bmo,7301299028.0,6850487659.0,2024-11-12,2018-04-30
2018-03-01,TD,1.23,1.17,bmo,7507169993.0,6918377403.0,2024-11-12,2018-01-31
2017-11-30,TD,1.36,1.39,bmo,7020039413.0,7394247955.0,2024-11-12,2017-10-31
2017-08-31,TD,1.14,1.08,bmo,7309900250.0,6615918808.0,2024-11-12,2017-07-31
2017-05-25,TD,1.0,0.92,bmo,6155064215.0,5783003575.0,2024-11-12,2017-04-30
2017-03-02,TD,1.0,0.96,bmo,6928892320.0,6499008705.0,2024-11-12,2017-01-31
2016-12-01,TD,0.93,0.91,bmo,6472674495.0,6549844675.0,2024-11-12,2016-10-31
2016-08-25,TD,0.97,0.93,bmo,6562935866.0,6401828690.0,2024-11-12,2016-07-31
2016-05-26,TD,0.9,0.87,bmo,6508875463.0,6179105058.0,2024-11-12,2016-04-30
2016-02-25,TD,0.88,0.87,bmo,6076542910.0,6381444635.0,2024-11-12,2016-01-31
2015-12-03,TD,0.87,0.85,bmo,5998218996.0,5961889595.0,2024-11-12,2015-10-31
2015-08-27,TD,0.98,0.92,bmo,6085425783.0,5948704511.0,2024-11-12,2015-07-31
2015-05-28,TD,0.89,0.91,bmo,6354075241.0,6118100816.0,2024-11-12,2015-04-30
2015-02-26,TD,1.12,1.12,bmo,5987940000.0,6090578190.0,2024-11-12,2015-01-31
2014-12-04,TD,0.98,1.01,bmo,6349253743.0,6724140778.0,2024-11-12,2014-10-31
2014-08-28,TD,1.15,1.09,bmo,6814187220.0,6538987053.0,2024-11-12,2014-07-31
2014-05-22,TD,1.09,1.01,bmo,6708287108.0,6325789175.0,2024-11-12,2014-04-30
2014-02-27,TD,1.06,1.04,bmo,6711139793.0,6682686775.0,2024-11-12,2014-01-31
2013-12-05,TD,0.95,0.99,bmo,8872025015.0,6847119631.0,2024-11-12,2013-10-31
2013-08-29,TD,0.83,0.77,bmo,5672382893.0,6244912770.0,2024-11-12,2013-07-31
2013-05-23,TD,0.95,0.95,bmo,5861784528.0,6400399110.0,2024-11-12,2013-04-30
2025-11-05,TDG,,,bmo,,,2024-12-08,2025-09-30
2025-08-04,TDG,,,bmo,,,2024-12-08,2025-06-30
2025-05-05,TDG,,,bmo,,,2024-12-08,2025-03-30
2025-02-13,TDG,,7.4,bmo,,,2024-12-08,2024-12-30
2024-11-07,TDG,9.83,9.26,bmo,2186000000.0,2162331821.0,2024-12-08,2024-09-30
2024-08-06,TDG,9.0,8.56,bmo,2045000000.0,2005172967.0,2024-11-20,2024-06-29
2024-05-07,TDG,7.99,7.42,bmo,1918000000.0,1878079593.0,2024-11-20,2024-03-30
2024-02-08,TDG,7.16,6.41,bmo,1789000000.0,1677057757.0,2024-11-20,2023-12-30
2023-11-09,TDG,8.03,7.54,bmo,1852000000.0,1834850000.0,2024-11-20,2023-09-30
2023-08-08,TDG,7.25,6.39,bmo,1744000000.0,1686660000.0,2024-11-20,2023-07-01
2023-05-09,TDG,5.98,5.45,bmo,1592000000.0,1523310000.0,2024-11-20,2023-04-01
2023-02-07,TDG,4.58,4.31,bmo,1397000000.0,1374883571.0,2024-11-20,2022-12-31
2022-11-10,TDG,5.5,5.2,bmo,1510000000.0,1504159296.0,2024-11-20,2022-09-30
2022-08-09,TDG,4.85,4.39,bmo,1398000000.0,1403448722.0,2024-11-20,2022-07-02
2022-05-10,TDG,3.86,3.69,bmo,1327000000.0,1310848762.0,2024-11-20,2022-04-02
2022-02-08,TDG,3.0,3.14,bmo,1194000000.0,1233327577.0,2024-11-20,2022-01-01
2021-11-16,TDG,4.25,3.7,bmo,1279000000.0,1233750000.0,2024-11-20,2021-09-30
2021-08-10,TDG,3.33,2.99,bmo,1218000000.0,1222490000.0,2024-11-20,2021-07-03
2021-05-11,TDG,2.58,2.52,bmo,1194000000.0,1176900000.0,2024-11-20,2021-04-03
2021-02-09,TDG,1.97,2.09,bmo,1108000000.0,1119080000.0,2024-11-20,2021-01-02
2020-11-12,TDG,2.89,1.9,bmo,1173000000.0,3529996873.0,2024-11-20,2020-09-30
2020-08-04,TDG,1.54,0.99,bmo,1022000000.0,643727272.0,2024-11-20,2020-06-27
2020-05-05,TDG,5.1,4.36,bmo,1443000000.0,1233623529.0,2024-11-20,2020-03-28
2020-02-04,TDG,4.93,4.65,bmo,1465000000.0,1381795131.0,2024-11-20,2019-12-28
2019-11-19,TDG,5.62,5.31,bmo,1541320000.0,1299763281.0,2024-11-20,2019-09-30
2019-08-06,TDG,4.95,4.31,bmo,1658319000.0,1321272727.0,2024-11-20,2019-06-29
2019-05-07,TDG,4.21,3.89,bmo,1195938000.0,2022836959.0,2024-11-20,2019-03-30
2019-02-05,TDG,3.85,3.43,bmo,993302000.0,884941781.0,2024-11-20,2018-12-29
2018-11-06,TDG,4.44,4.3,bmo,1049434000.0,1016310810.0,2024-11-20,2018-09-30
2018-08-07,TDG,4.01,4.07,bmo,980662000.0,995373815.0,2024-11-20,2018-06-30
2018-05-01,TDG,3.79,3.66,bmo,933070000.0,901093931.0,2024-11-20,2018-03-31
2018-02-06,TDG,2.62,2.76,bmo,847960000.0,424000000.0,2024-11-20,2017-12-30
2017-11-09,TDG,3.48,3.41,bmo,923885000.0,891107471.0,2024-11-20,2017-09-30
2017-08-08,TDG,3.3,3.16,bmo,907667000.0,869191515.0,2024-11-20,2017-06-30
2017-05-09,TDG,3.02,3.01,bmo,873232000.0,870308609.0,2024-11-20,2017-04-01
2017-02-07,TDG,2.57,2.49,bmo,814018000.0,788661478.0,2024-11-20,2016-12-31
2016-11-14,TDG,3.29,3.2,bmo,875223000.0,851258358.0,2024-11-20,2016-09-30
2016-08-09,TDG,3.09,2.82,bmo,797692000.0,727998058.0,2024-11-20,2016-07-02
2016-05-10,TDG,2.86,2.58,bmo,796801000.0,718791608.0,2024-11-20,2016-04-02
2016-02-09,TDG,2.27,2.32,bmo,701695000.0,717155947.0,2024-11-20,2016-01-02
2015-11-12,TDG,2.83,2.56,bmo,809792000.0,732539929.0,2024-11-20,2015-09-30
2015-08-04,TDG,2.26,2.27,bmo,691395000.0,694459292.0,2024-11-20,2015-06-27
2015-05-05,TDG,2.11,2.01,bmo,619030000.0,589663507.0,2024-11-20,2015-03-28
2015-01-27,TDG,1.8,1.86,bmo,586898000.0,606463333.0,2024-11-20,2014-12-27
2014-11-13,TDG,2.21,2.02,bmo,642241000.0,586988235.0,2024-11-20,2014-09-30
2014-08-05,TDG,2.02,1.98,bmo,610582000.0,598508910.0,2024-11-20,2014-06-28
2014-05-06,TDG,1.87,1.91,bmo,590761000.0,603437433.0,2024-11-20,2014-03-29
2014-02-04,TDG,1.66,1.56,bmo,529322000.0,497414457.0,2024-11-20,2013-12-28
2013-11-14,TDG,1.75,1.71,bmo,539737000.0,527364000.0,2024-11-20,2013-09-30
2013-08-06,TDG,1.89,1.83,bmo,488636000.0,475674074.0,2024-11-20,2013-06-29
2025-02-06,TEAM,,0.73,amc,,,2024-12-09,2024-12-30
2024-10-31,TEAM,0.77,0.638,amc,1187781000.0,1155366921.0,2024-12-09,2024-09-30
2024-08-01,TEAM,0.66,0.581,amc,1131590000.0,1130319581.0,2024-11-01,2024-06-30
2024-04-25,TEAM,0.89,0.62,amc,1189128000.0,1097713721.0,2024-07-25,2024-03-31
2024-02-01,TEAM,0.73,0.62,amc,1060110000.0,,2024-05-01,2023-12-31
2023-11-02,TEAM,0.65,0.53,amc,977775000.0,,2024-03-14,2023-09-30
2023-08-03,TEAM,0.57,0.43,amc,939098000.0,,2024-03-14,2023-06-30
2023-05-04,TEAM,0.54,0.33,amc,915453000.0,,2024-03-14,2023-03-31
2023-02-02,TEAM,0.45,0.31,amc,872704000.0,851320000.0,2024-03-14,2022-12-31
2022-11-03,TEAM,0.36,0.38,amc,807392000.0,1097870000.0,2024-03-14,2022-09-30
2022-08-04,TEAM,0.27,0.26,amc,759841000.0,,2024-03-14,2022-06-30
2022-04-28,TEAM,0.47,0.32,amc,740491000.0,,2024-03-14,2022-03-31
2022-01-27,TEAM,0.5,0.38,amc,688526000.0,700750000.0,2024-03-14,2021-12-31
2021-10-28,TEAM,0.46,0.39,amc,614024000.0,645090000.0,2024-03-14,2021-09-30
2021-07-29,TEAM,0.24,1.33,amc,559539000.0,559539000.0,2024-03-14,2021-06-30
2021-04-29,TEAM,0.48,0.29,amc,568728000.0,485379929.25,2024-03-14,2021-03-31
2021-01-28,TEAM,0.37,0.31,amc,501359000.0,471470000.0,2024-03-14,2020-12-31
2020-10-29,TEAM,0.3,0.27,amc,459506000.0,413555400.00000006,2024-03-14,2020-09-30
2020-07-30,TEAM,0.25,0.2,amc,430476000.0,361599840.0,2024-03-14,2020-06-30
2020-04-30,TEAM,0.25,0.2,amc,411582000.0,345728880.0,2024-03-14,2020-03-31
2020-01-23,TEAM,0.37,0.27,amc,408725000.0,298258783.7837838,2024-03-14,2019-12-31
2019-10-17,TEAM,0.28,0.24,amc,363390000.0,311477142.8571428,2024-03-14,2019-09-30
2019-07-25,TEAM,0.2,0.16,amc,334586000.0,250939500.0,2024-03-14,2019-06-30
2019-04-17,TEAM,0.21,0.18,amc,309270000.0,265088571.42857146,2024-03-14,2019-03-31
2019-01-17,TEAM,0.25,0.21,amc,298979000.0,251142360.0,2024-03-14,2018-12-31
2018-10-18,TEAM,0.2,0.19,amc,267292000.0,253224000.0,2024-03-14,2018-09-30
2018-07-26,TEAM,0.13,0.12,amc,243783000.0,223467750.0,2024-03-14,2018-06-30
2018-04-19,TEAM,0.1,0.08,amc,223723000.0,167792250.0,2024-03-14,2018-03-31
2018-01-18,TEAM,0.13,0.12,amc,212626000.0,194907166.0,2024-03-14,2017-12-31
2017-10-19,TEAM,0.12,0.09,amc,193818000.0,129212000.0,2024-03-14,2017-09-30
2017-07-27,TEAM,0.09,0.08,amc,174331000.0,152539625.0,2024-03-14,2017-06-30
2017-04-27,TEAM,0.08,0.06,amc,159909000.0,159908998.5,2024-03-14,2017-03-31
2017-01-19,TEAM,0.09,0.08,amc,148909000.0,130295375.0,2024-03-14,2016-12-31
2016-10-27,TEAM,0.1,0.07,amc,136787000.0,128970600.0,2024-03-14,2016-09-30
2016-08-04,TEAM,0.07,0.05,amc,127588000.0,126312120.0,2024-03-14,2016-06-30
2016-05-05,TEAM,0.07,0.06,amc,117942000.0,98284999.0,2024-03-14,2016-03-31
2016-02-04,TEAM,0.11,0.04125,amc,109706000.0,82279500.0,2024-03-14,2015-12-31
2015-09-30,TEAM,0.03262,,amc,101822000.0,,2024-03-14,2015-09-30
2015-06-30,TEAM,-0.00561,,amc,91810000.0,,2024-03-14,2015-06-30
2015-03-31,TEAM,-0.00311,,amc,83963000.0,,2024-03-14,2015-03-31
2014-12-31,TEAM,0.02401,,amc,75826000.0,,2024-03-14,2014-12-31
2014-09-30,TEAM,0.01717,,amc,67922000.0,,2024-03-14,2014-09-30
2026-01-16,TFC,,,bmo,,,2024-12-09,2025-12-30
2025-10-16,TFC,,,bmo,,,2024-12-09,2025-09-30
2025-07-18,TFC,,,bmo,,,2024-12-09,2025-06-30
2025-04-17,TFC,,,bmo,,,2024-12-09,2025-03-30
2025-01-16,TFC,,0.88,bmo,,5047370000.0,2024-12-09,2024-12-30
2024-10-17,TFC,0.97,0.91,bmo,5085000000.0,5090453466.0,2024-12-09,2024-09-30
2024-07-22,TFC,0.91,0.641,bmo,1159000000.0,4826339089.0,2024-11-25,2024-06-30
2024-04-22,TFC,0.84,0.79,bmo,7726000000.0,5701634208.0,2024-11-25,2024-03-31
2024-01-18,TFC,0.81,0.88,bmo,8421000000.0,5688630000.0,2024-11-25,2023-12-31
2023-10-19,TFC,0.84,0.82,bmo,5175000000.0,5703150000.0,2024-11-25,2023-09-30
2023-07-20,TFC,0.95,1.01,bmo,5380000000.0,5987350000.0,2024-11-25,2023-06-30
2023-04-20,TFC,1.09,1.14,bmo,5600000000.0,6090930000.0,2024-11-25,2023-03-31
2023-01-19,TFC,1.3,1.29,bmo,5741000000.0,6154600670.0,2024-11-25,2022-12-31
2022-10-18,TFC,1.24,1.24,bmo,5613000000.0,5934245467.0,2024-11-25,2022-09-30
2022-07-19,TFC,1.2,1.16,bmo,5655000000.0,5650401449.0,2024-11-25,2022-06-30
2022-04-19,TFC,1.23,1.1,bmo,5420000000.0,5483099695.0,2024-11-25,2022-03-31
2022-01-18,TFC,1.38,1.26,bmo,5669000000.0,5532540000.0,2024-11-25,2021-12-31
2021-10-15,TFC,1.42,1.21,bmo,5922000000.0,5511200000.0,2024-11-25,2021-09-30
2021-07-15,TFC,1.55,1.17,bmo,6084000000.0,5479690000.0,2024-11-25,2021-06-30
2021-04-15,TFC,1.18,1.11,bmo,5434000000.0,5101621621.0,2024-11-25,2021-03-31
2021-01-21,TFC,1.18,0.97,bmo,5474000000.0,4427587628.0,2024-11-25,2020-12-31
2020-10-15,TFC,0.97,0.89,bmo,5151000000.0,5071146067.0,2024-11-25,2020-09-30
2020-07-16,TFC,0.82,0.72,bmo,5027000000.0,5055583333.0,2024-11-25,2020-06-30
2020-04-20,TFC,0.83,0.67,bmo,4718000000.0,3572795180.0,2024-11-25,2020-03-31
2020-01-30,TFC,1.12,1.02,bmo,3454000000.0,3548213592.0,2024-11-25,2019-12-31
2019-10-17,TFC,0.95,1.03,bmo,2886000000.0,3255884210.0,2024-11-25,2019-09-30
2019-07-18,TFC,1.09,1.07,bmo,2870000000.0,2986183486.0,2024-11-25,2019-06-30
